Ticker,Date,Year,Quarter,Positive_Ratio,Negative_Ratio,Uncertainty_Ratio,Net_Sentiment
AMD,2015-10-16 04:06:09,2015,3,0.0317,0.0263,0.0135,0.0053999999999999986
MS,2015-10-19 19:16:08,2015,3,0.0264,0.0357,0.0188,-0.009300000000000003
IBM,2015-10-20 00:15:07,2015,3,0.0242,0.0295,0.0055,-0.005299999999999999
SAP,2015-10-20 15:33:07,2015,3,0.042,0.0169,0.0092,0.025100000000000004
LMT,2015-10-20 22:12:07,2015,3,0.0306,0.0208,0.0189,0.0098
TMO,2015-10-21 16:20:07,2015,3,0.0483,0.0161,0.0099,0.032200000000000006
ABT,2015-10-21 17:04:06,2015,3,0.049,0.023,0.013,0.026000000000000002
BA,2015-10-21 19:14:07,2015,3,0.039,0.0214,0.0111,0.0176
GM,2015-10-21 19:42:07,2015,3,0.0438,0.0208,0.0119,0.023
TXN,2015-10-22 01:00:08,2015,3,0.026,0.0232,0.0204,0.0028000000000000004
EBAY,2015-10-22 02:48:10,2015,3,0.0374,0.0187,0.0119,0.0187
AXP,2015-10-22 04:08:09,2015,3,0.0353,0.024,0.0128,0.011299999999999998
UNP,2015-10-22 19:25:11,2015,3,0.0454,0.0339,0.0148,0.011500000000000003
MCD,2015-10-22 21:48:11,2015,3,0.0456,0.0202,0.0101,0.025400000000000002
GOOG,2015-10-23 02:57:18,2015,3,0.0349,0.0144,0.0074,0.0205
MSFT,2015-10-23 03:06:08,2016,1,0.0317,0.0195,0.0074,0.012199999999999999
AMZN,2015-10-23 04:08:11,2015,3,0.0287,0.0251,0.0131,0.003599999999999999
PG,2015-10-23 16:40:05,2016,1,0.0427,0.0289,0.0142,0.013800000000000003
CMCSA,2015-10-27 17:08:03,2015,3,0.0392,0.018,0.0078,0.0212
CMCSA,2015-10-27 17:16:10,2015,3,0.0386,0.0149,0.008,0.023700000000000002
UPS,2015-10-27 17:20:05,2015,3,0.0425,0.0197,0.0094,0.022800000000000004
MRK,2015-10-27 18:42:09,2015,3,0.0338,0.0199,0.0127,0.013899999999999996
F,2015-10-27 19:03:04,2015,3,0.0479,0.019,0.007,0.0289
BMY,2015-10-27 19:16:08,2015,3,0.0468,0.0223,0.0104,0.0245
NVS,2015-10-27 19:52:26,2015,3,0.0362,0.0336,0.012,0.002600000000000005
TMUS,2015-10-27 22:02:17,2015,3,0.0409,0.0227,0.0072,0.018199999999999997
AAPL,2015-10-28 03:00:07,2015,4,0.0344,0.0168,0.0076,0.0176
AMGN,2015-10-29 03:29:14,2015,3,0.032,0.023,0.0131,0.009000000000000001
CHTR,2015-10-29 18:20:09,2015,3,0.0335,0.0278,0.0097,0.005700000000000004
AMT,2015-10-29 19:31:03,2015,3,0.0286,0.0091,0.0162,0.0195
CHTR,2015-10-29 20:08:18,2015,3,0.0255,0.0285,0.009,-0.0030000000000000027
MA,2015-10-29 20:58:11,2015,3,0.0248,0.023,0.0101,0.0017999999999999995
SBUX,2015-10-30 05:46:08,2015,4,0.0415,0.013,0.0103,0.028500000000000004
XOM,2015-10-30 18:22:08,2015,3,0.0478,0.0235,0.0108,0.024300000000000002
CVX,2015-10-30 20:02:06,2015,3,0.0317,0.0254,0.0123,0.0063
CVS,2015-10-30 20:26:09,2015,3,0.0347,0.019,0.0157,0.015700000000000002
ABBV,2015-10-30 23:38:12,2015,3,0.0345,0.0224,0.0214,0.012100000000000003
V,2015-11-02 19:26:09,2015,4,0.0313,0.0242,0.0127,0.007100000000000002
TSLA,2015-11-04 06:20:08,2015,3,0.0287,0.0322,0.0197,-0.0034999999999999996
SE,2015-11-04 20:40:06,2015,3,0.0409,0.0153,0.0161,0.025599999999999998
QCOM,2015-11-05 01:38:10,2015,4,0.0397,0.0209,0.0173,0.0188
FB,2015-11-05 04:36:08,2015,3,0.0362,0.0146,0.0069,0.0216
AZN,2015-11-05 18:48:08,2015,3,0.0331,0.0278,0.0131,0.005299999999999999
MET,2015-11-05 21:12:06,2015,3,0.0179,0.0301,0.0231,-0.012199999999999999
DUK,2015-11-05 21:15:12,2015,3,0.0353,0.0236,0.0126,0.011699999999999999
DIS,2015-11-06 03:48:09,2015,4,0.0427,0.0232,0.0105,0.019500000000000003
BKNG,2015-11-09 18:36:14,2015,3,0.0433,0.0189,0.0137,0.024399999999999998
GS,2015-11-17 18:30:07,2015,-1,0.024,0.0233,0.0197,0.0006999999999999992
BAC,2015-11-17 19:44:07,2015,4,0.0225,0.034,0.0129,-0.011500000000000003
JPM,2015-11-17 22:26:09,2015,-1,0.0349,0.0207,0.0249,0.0142
MSFT,2015-11-18 01:03:13,2015,-1,0.0524,0.0242,0.0164,0.028200000000000003
SBUX,2015-11-18 16:01:24,2015,-1,0.0378,0.0054,0.0039,0.0324
PG,2015-11-18 17:42:12,2015,-1,0.0379,0.0199,0.01,0.018000000000000002
WFC,2015-11-18 18:16:13,2015,-1,0.0367,0.0204,0.0093,0.016300000000000002
LOW,2015-11-18 20:14:07,2015,3,0.0488,0.0106,0.0082,0.038200000000000005
GM,2015-11-18 21:33:11,2015,-1,0.0425,0.0219,0.0059,0.020600000000000004
CRM,2015-11-19 04:35:10,2016,3,0.045,0.0159,0.0103,0.029099999999999997
F,2015-11-30 20:04:03,2015,-1,0.0379,0.0312,0.0106,0.0067000000000000046
F,2015-12-01 19:12:07,2015,-1,0.0405,0.0173,0.0059,0.023200000000000002
IBM,2015-12-01 20:02:11,2015,0,0.0233,0.026,0.0098,-0.0026999999999999975
QCOM,2015-12-01 23:24:14,2015,0,0.0242,0.0337,0.0258,-0.009500000000000001
MSFT,2015-12-02 01:57:12,2015,-1,0.0435,0.0126,0.0105,0.030899999999999997
RY,2015-12-02 19:20:09,2015,4,0.0377,0.0248,0.0153,0.012899999999999998
AMD,2015-12-02 23:00:06,2015,0,0.0392,0.0094,0.0121,0.0298
TD,2015-12-04 02:43:08,2015,4,0.042,0.0275,0.0123,0.014500000000000002
CMCSA,2015-12-07 18:33:09,2015,-1,0.0348,0.0092,0.0084,0.025599999999999998
NFLX,2015-12-08 00:56:09,2015,0,0.0402,0.0117,0.0065,0.028499999999999998
FB,2015-12-08 17:20:11,2015,0,0.0303,0.0131,0.0113,0.0172
AMD,2015-12-08 18:14:13,2015,-1,0.0263,0.0162,0.0065,0.010100000000000001
JPM,2015-12-08 21:55:06,2015,-1,0.028,0.029,0.0177,-0.0010000000000000009
WFC,2015-12-09 09:08:05,2015,-1,0.0343,0.019,0.0136,0.015299999999999998
C,2015-12-09 19:18:06,2015,-1,0.0269,0.0204,0.0139,0.006499999999999999
IBM,2015-12-09 19:50:18,2015,-1,0.0212,0.0104,0.0086,0.0108
ADBE,2015-12-11 01:23:13,2015,4,0.0496,0.0157,0.0111,0.0339
ORCL,2015-12-17 04:04:08,2016,2,0.0274,0.0177,0.0079,0.0097
BMY,2016-01-12 19:55:09,2016,-1,0.066,0.0102,0.0068,0.0558
GM,2016-01-13 19:26:10,2016,-1,0.0504,0.017,0.007,0.0334
TSM,2016-01-14 14:12:07,2015,4,0.0282,0.0257,0.0129,0.0024999999999999988
JPM,2016-01-14 20:09:08,2015,4,0.0302,0.0288,0.015,0.001400000000000002
WFC,2016-01-16 00:50:07,2015,4,0.0294,0.0258,0.0134,0.003599999999999999
C,2016-01-16 02:25:07,2015,4,0.036,0.027,0.0198,0.008999999999999998
UNH,2016-01-19 20:30:21,2015,4,0.0468,0.0222,0.0109,0.0246
MS,2016-01-19 21:37:16,2015,4,0.0256,0.032,0.0205,-0.0063999999999999994
BAC,2016-01-19 22:52:07,2015,4,0.0355,0.0242,0.0143,0.011299999999999998
IBM,2016-01-20 03:08:15,2015,4,0.0297,0.0214,0.0071,0.008300000000000002
AMD,2016-01-20 03:26:12,2015,4,0.0398,0.02,0.0132,0.0198
NFLX,2016-01-20 04:12:18,2015,4,0.0364,0.0129,0.0129,0.0235
GS,2016-01-20 19:15:13,2015,4,0.0224,0.0357,0.0233,-0.013300000000000003
UNP,2016-01-21 20:14:09,2015,4,0.0399,0.0344,0.0122,0.005499999999999998
AXP,2016-01-22 01:36:17,2015,4,0.0429,0.0225,0.0122,0.0204
SBUX,2016-01-22 05:01:15,2016,1,0.0417,0.0154,0.0079,0.0263
MCD,2016-01-25 22:49:10,2015,4,0.0452,0.0178,0.0112,0.027399999999999997
PG,2016-01-26 20:37:19,2016,2,0.0392,0.0282,0.0128,0.011
LMT,2016-01-26 21:59:10,2015,4,0.0333,0.0179,0.0174,0.015400000000000004
AAPL,2016-01-27 04:14:10,2016,1,0.0378,0.0255,0.0104,0.012300000000000002
BA,2016-01-27 22:59:09,2015,4,0.0342,0.0131,0.0131,0.0211
NVS,2016-01-28 00:26:16,2015,4,0.0302,0.0247,0.0136,0.005500000000000001
FB,2016-01-28 02:48:16,2015,4,0.037,0.0147,0.0084,0.0223
EBAY,2016-01-28 03:12:09,2015,4,0.0333,0.0204,0.0141,0.012900000000000002
QCOM,2016-01-28 03:14:16,2016,1,0.0384,0.0278,0.0155,0.010599999999999998
TXN,2016-01-28 04:20:08,2015,4,0.0303,0.0257,0.0127,0.0046
TMO,2016-01-28 18:20:09,2015,4,0.0484,0.0168,0.0105,0.0316
CHTR,2016-01-28 18:49:09,2015,4,0.0341,0.0237,0.0109,0.0104
F,2016-01-28 20:27:04,2015,4,0.0466,0.0187,0.0128,0.0279
ABT,2016-01-28 21:21:15,2015,4,0.0364,0.0224,0.0153,0.014000000000000002
BMY,2016-01-28 21:41:08,2015,4,0.0464,0.0313,0.0106,0.015099999999999995
V,2016-01-29 03:57:04,2016,1,0.0339,0.0358,0.0131,-0.001899999999999999
AMZN,2016-01-29 04:34:08,2015,4,0.0336,0.0293,0.0144,0.004299999999999998
MSFT,2016-01-29 04:38:12,2016,2,0.0368,0.0191,0.0089,0.0177
AMGN,2016-01-29 05:10:11,2015,4,0.0331,0.0279,0.0121,0.005199999999999996
ABBV,2016-01-29 18:50:13,2015,4,0.0292,0.0227,0.0179,0.006499999999999999
MA,2016-01-29 20:22:12,2015,4,0.0246,0.0191,0.008,0.005500000000000001
CVX,2016-01-29 20:42:11,2015,4,0.0349,0.0309,0.015,0.004
GOOG,2016-02-02 02:06:13,2015,4,0.0404,0.0123,0.0076,0.0281
UPS,2016-02-02 19:54:07,2015,4,0.0433,0.0239,0.0077,0.019399999999999997
XOM,2016-02-02 21:52:13,2015,4,0.0401,0.0224,0.0091,0.017699999999999997
CMCSA,2016-02-03 18:46:04,2015,4,0.0448,0.0201,0.0082,0.0247
MRK,2016-02-03 18:47:16,2015,4,0.0401,0.0231,0.0126,0.016999999999999998
SE,2016-02-03 19:36:11,2015,4,0.0322,0.0201,0.0146,0.0121
GM,2016-02-03 20:36:14,2015,4,0.0469,0.0229,0.0117,0.023999999999999997
MET,2016-02-04 17:06:10,2015,4,0.0207,0.0307,0.0184,-0.010000000000000002
CHTR,2016-02-04 21:42:09,2015,4,0.0231,0.0216,0.009,0.0014999999999999979
AZN,2016-02-08 21:50:14,2015,4,0.0376,0.0264,0.0169,0.011200000000000002
CVS,2016-02-09 20:22:12,2015,4,0.0363,0.0198,0.0121,0.016499999999999997
DIS,2016-02-10 04:54:07,2016,1,0.0412,0.0165,0.0112,0.0247
TSLA,2016-02-11 07:14:12,2015,4,0.0276,0.0253,0.0146,0.0023
PEP,2016-02-11 16:56:12,2015,4,0.0518,0.0248,0.011,0.027
BKNG,2016-02-17 16:42:09,2015,4,0.042,0.0166,0.0153,0.025400000000000002
TMUS,2016-02-17 19:48:11,2015,4,0.0373,0.0196,0.0102,0.0177
DUK,2016-02-18 22:14:13,2015,4,0.0381,0.0159,0.0129,0.0222
RY,2016-02-24 18:28:11,2016,1,0.0288,0.0437,0.0214,-0.014900000000000004
LOW,2016-02-24 22:26:17,2015,4,0.0462,0.0122,0.0099,0.033999999999999996
CRM,2016-02-25 06:18:09,2016,4,0.0375,0.0179,0.0084,0.0196
TD,2016-02-26 02:12:12,2016,1,0.0327,0.0392,0.0176,-0.006499999999999999
AMT,2016-02-26 18:12:11,2015,4,0.0295,0.0106,0.0161,0.0189
BMY,2016-03-10 01:15:04,2016,0,0.0384,0.028,0.0033,0.010399999999999996
DIS,2016-03-10 01:57:24,2016,-1,0.0385,0.0136,0.0129,0.0249
CVX,2016-03-10 02:01:45,2016,-1,0.0399,0.0171,0.0107,0.022799999999999997
QCOM,2016-03-10 03:12:10,2016,0,0.0432,0.0104,0.0075,0.0328
MA,2016-03-15 19:50:15,2016,-1,0.033,0.0346,0.0109,-0.0015999999999999973
ORCL,2016-03-16 00:47:13,2016,3,0.029,0.0178,0.01,0.011200000000000002
MCD,2016-03-16 15:52:11,2016,-1,0.021,0.0147,0.0143,0.006300000000000002
BA,2016-03-16 16:33:10,2016,-1,0.033,0.0205,0.008,0.0125
BMY,2016-03-16 17:17:13,2016,-1,0.0524,0.0059,0.0076,0.0465
ADBE,2016-03-18 00:03:14,2016,1,0.0524,0.0147,0.0111,0.037700000000000004
F,2016-03-23 17:06:09,2016,-1,0.0443,0.0214,0.0191,0.0229
GM,2016-03-23 21:47:17,2016,-1,0.0546,0.0127,0.0213,0.04190000000000001
SBUX,2016-03-28 17:59:10,2016,0,0.0357,0.0112,0.0082,0.0245
NVS,2016-03-31 18:21:18,2016,-1,0.0178,0.0236,0.0081,-0.0058
JPM,2016-04-14 00:58:18,2016,1,0.0347,0.0322,0.0167,0.0025000000000000022
TSM,2016-04-14 20:08:10,2016,1,0.025,0.025,0.0114,0.0
BAC,2016-04-14 21:56:24,2016,1,0.0328,0.0258,0.013,0.007000000000000003
WFC,2016-04-14 22:57:08,2016,1,0.0262,0.0278,0.0165,-0.0015999999999999973
C,2016-04-15 21:17:15,2016,1,0.0275,0.0246,0.0221,0.0029
PEP,2016-04-18 16:48:15,2016,1,0.046,0.0216,0.015,0.024399999999999998
MS,2016-04-18 19:14:18,2016,1,0.0301,0.0317,0.0169,-0.0016000000000000007
NFLX,2016-04-19 01:48:18,2016,1,0.0363,0.0092,0.0125,0.0271
IBM,2016-04-19 03:28:20,2016,1,0.0245,0.0223,0.0053,0.0022000000000000006
GS,2016-04-19 17:46:16,2016,1,0.0308,0.0335,0.016,-0.002700000000000001
UNH,2016-04-19 18:16:23,2016,1,0.0505,0.0188,0.0131,0.031700000000000006
ABT,2016-04-20 17:28:18,2016,1,0.0391,0.0214,0.0122,0.017700000000000004
QCOM,2016-04-21 00:26:20,2016,2,0.0387,0.0246,0.021,0.014099999999999998
SAP,2016-04-21 01:26:26,2016,1,0.0387,0.0184,0.0119,0.0203
AXP,2016-04-21 04:08:22,2016,1,0.0321,0.022,0.0146,0.010099999999999998
UNP,2016-04-21 18:32:31,2016,1,0.0382,0.0369,0.0118,0.0012999999999999956
GM,2016-04-21 19:24:13,2016,1,0.0396,0.0176,0.0151,0.022000000000000002
V,2016-04-22 00:54:14,2016,2,0.0303,0.033,0.0102,-0.002700000000000001
NVS,2016-04-22 00:58:16,2016,1,0.0292,0.033,0.0086,-0.0038000000000000013
AMD,2016-04-22 01:06:17,2016,1,0.0359,0.0237,0.0172,0.012200000000000003
GOOG,2016-04-22 01:40:18,2016,1,0.0464,0.0169,0.0071,0.0295
MSFT,2016-04-22 01:52:20,2016,3,0.0281,0.0221,0.0091,0.005999999999999998
SBUX,2016-04-22 04:12:21,2016,2,0.0448,0.0132,0.0078,0.0316
MCD,2016-04-22 19:36:21,2016,1,0.0591,0.0182,0.0073,0.0409
PG,2016-04-26 17:55:19,2016,3,0.0438,0.0226,0.008,0.0212
TMUS,2016-04-26 19:59:15,2016,1,0.0374,0.0216,0.0106,0.0158
LMT,2016-04-26 21:36:16,2016,1,0.0286,0.0239,0.0195,0.004699999999999999
AAPL,2016-04-27 00:28:18,2016,2,0.0318,0.0196,0.0098,0.012200000000000003
EBAY,2016-04-27 02:26:58,2016,1,0.0418,0.0248,0.0087,0.016999999999999998
CMCSA,2016-04-27 18:28:18,2016,1,0.0428,0.0223,0.0099,0.020499999999999997
BA,2016-04-27 19:34:16,2016,1,0.0441,0.0199,0.0076,0.0242
FB,2016-04-28 02:30:18,2016,1,0.0301,0.0152,0.0069,0.014899999999999998
TXN,2016-04-28 04:27:16,2016,1,0.0303,0.0241,0.0109,0.006200000000000001
TMO,2016-04-28 17:58:20,2016,1,0.0527,0.0161,0.0094,0.036599999999999994
CHTR,2016-04-28 19:26:28,2016,1,0.0213,0.0199,0.0102,0.0013999999999999985
BMY,2016-04-28 20:00:47,2016,1,0.04,0.0253,0.0137,0.014700000000000001
MA,2016-04-28 20:28:22,2016,1,0.025,0.0218,0.0081,0.0032000000000000015
AMZN,2016-04-29 05:12:19,2016,1,0.0307,0.0313,0.0106,-0.0005999999999999998
AMGN,2016-04-29 05:33:53,2016,1,0.032,0.025,0.0113,0.006999999999999999
F,2016-04-29 05:36:19,2016,1,0.0457,0.0213,0.0122,0.024399999999999998
ABBV,2016-04-29 05:36:22,2016,1,0.0409,0.0197,0.0143,0.0212
CHTR,2016-04-29 05:38:28,2016,1,0.0443,0.0262,0.0077,0.018099999999999998
UPS,2016-04-29 05:38:32,2016,1,0.0464,0.026,0.0109,0.020399999999999998
CVX,2016-04-29 18:34:15,2016,1,0.0388,0.0253,0.0136,0.013500000000000002
XOM,2016-04-29 19:13:17,2016,1,0.0442,0.0238,0.0072,0.0204
AMT,2016-04-29 19:33:22,2016,1,0.0241,0.0128,0.0138,0.0113
AZN,2016-04-29 22:47:38,2016,1,0.039,0.0249,0.0111,0.014100000000000001
DUK,2016-05-03 18:54:25,2016,1,0.0399,0.0258,0.0126,0.014099999999999998
CVS,2016-05-03 19:14:25,2016,1,0.0369,0.0173,0.0135,0.019600000000000003
BKNG,2016-05-04 16:04:12,2016,1,0.031,0.0193,0.013,0.011699999999999999
TSLA,2016-05-05 04:16:38,2016,1,0.0347,0.0323,0.0184,0.0023999999999999994
MRK,2016-05-05 17:28:27,2016,1,0.036,0.0265,0.0143,0.009499999999999998
MET,2016-05-05 18:20:33,2016,1,0.0257,0.0336,0.0195,-0.007899999999999997
DIS,2016-05-11 02:30:48,2016,2,0.0367,0.0226,0.0087,0.014100000000000005
JPM,2016-05-17 19:31:42,2016,0,0.0306,0.037,0.0108,-0.0063999999999999994
LOW,2016-05-18 19:24:27,2016,1,0.0559,0.0126,0.01,0.0433
CRM,2016-05-19 02:36:13,2017,1,0.0535,0.0166,0.0079,0.0369
V,2016-05-23 17:02:43,2016,0,0.0266,0.0317,0.0094,-0.0051
IBM,2016-05-23 18:47:30,2016,-1,0.0231,0.0107,0.0095,0.0124
CMCSA,2016-05-23 23:20:33,2016,-1,0.0333,0.0072,0.0069,0.026100000000000005
AMD,2016-05-24 17:43:24,2016,0,0.0411,0.011,0.0072,0.0301
MA,2016-05-24 18:54:17,2016,-1,0.0286,0.0134,0.0121,0.0152
QCOM,2016-05-24 18:58:37,2016,0,0.0459,0.0162,0.0266,0.029700000000000004
MRK,2016-05-25 17:49:20,2016,-1,0.0331,0.0115,0.0087,0.021599999999999998
RY,2016-05-26 21:35:25,2016,2,0.0352,0.0254,0.0116,0.009800000000000003
TD,2016-05-26 23:02:42,2016,2,0.0317,0.034,0.0172,-0.0023000000000000034
TMO,2016-05-27 16:13:37,2016,-1,0.0435,0.0157,0.0141,0.0278
GS,2016-05-31 19:37:37,2016,-1,0.0306,0.0166,0.0177,0.013999999999999999
C,2016-05-31 22:09:21,2016,-1,0.0294,0.0224,0.0153,0.006999999999999999
BAC,2016-05-31 23:08:23,2016,-1,0.0305,0.0125,0.0047,0.018
JPM,2016-06-01 18:07:10,2016,-1,0.0287,0.0234,0.017,0.005299999999999999
F,2016-06-01 18:10:33,2016,-1,0.0365,0.0224,0.0075,0.014099999999999998
WFC,2016-06-01 20:46:12,2016,-1,0.0197,0.0207,0.0174,-0.0010000000000000009
IBM,2016-06-01 21:52:23,2016,-1,0.0217,0.0128,0.0073,0.0089
V,2016-06-01 22:36:21,2016,0,0.0345,0.0189,0.0139,0.015600000000000003
MCD,2016-06-02 00:07:25,2016,0,0.0444,0.0153,0.0115,0.0291
AMD,2016-06-02 02:49:23,2016,-1,0.0542,0.0079,0.0048,0.046299999999999994
BAC,2016-06-02 20:33:22,2016,0,0.0321,0.0126,0.0111,0.019499999999999997
JPM,2016-06-03 04:03:13,2016,-1,0.0352,0.0244,0.0111,0.0108
WFC,2016-06-03 18:07:21,2016,0,0.0481,0.0186,0.0146,0.0295
BA,2016-06-03 18:58:22,2016,2,0.0407,0.018,0.0076,0.0227
MRK,2016-06-07 20:38:23,2016,-1,0.0286,0.0244,0.0142,0.004199999999999999
GOOG,2016-06-08 22:02:24,2016,0,0.0279,0.0296,0.008,-0.0017000000000000001
BA,2016-06-09 01:53:18,2016,-1,0.0468,0.0128,0.0092,0.034
MSFT,2016-06-13 19:46:40,2016,-1,0.0436,0.0161,0.0094,0.0275
WFC,2016-06-14 16:07:22,2016,-1,0.0221,0.0211,0.0146,0.0010000000000000009
JPM,2016-06-14 18:29:23,2016,-1,0.03,0.0194,0.0188,0.010599999999999998
GM,2016-06-15 16:23:33,2016,-1,0.0361,0.015,0.0102,0.0211
MA,2016-06-15 17:43:22,2016,-1,0.0243,0.0194,0.0097,0.004899999999999998
PG,2016-06-16 12:38:32,2016,-1,0.0486,0.017,0.0055,0.031599999999999996
ORCL,2016-06-17 03:27:09,2016,4,0.0266,0.0159,0.0116,0.010699999999999998
FB,2016-06-20 22:15:37,2016,0,0.0326,0.0254,0.0093,0.007199999999999998
ADBE,2016-06-22 03:17:15,2016,2,0.0423,0.0149,0.0077,0.027399999999999997
TSLA,2016-06-23 02:41:36,2016,-1,0.0294,0.0261,0.0141,0.0032999999999999974
PEP,2016-07-07 17:46:24,2016,2,0.0403,0.0179,0.0087,0.022400000000000003
JPM,2016-07-14 19:42:12,2016,2,0.0335,0.0237,0.0154,0.009800000000000003
TSM,2016-07-14 19:57:38,2016,2,0.0204,0.0249,0.0164,-0.004499999999999997
WFC,2016-07-15 19:39:21,2016,2,0.0323,0.0216,0.0151,0.010700000000000001
C,2016-07-15 22:45:19,2016,2,0.0368,0.0245,0.0144,0.012299999999999998
NFLX,2016-07-19 03:18:11,2016,2,0.0311,0.0169,0.012,0.0142
IBM,2016-07-19 04:29:20,2016,2,0.0242,0.0233,0.005,0.000899999999999998
BAC,2016-07-19 05:17:25,2016,2,0.0363,0.0247,0.0158,0.0116
GS,2016-07-19 18:43:23,2016,2,0.0239,0.0298,0.0169,-0.005899999999999999
UNH,2016-07-19 19:18:21,2016,2,0.0422,0.0202,0.0114,0.022000000000000002
NVS,2016-07-19 20:30:36,2016,2,0.0431,0.0301,0.0103,0.013000000000000001
LMT,2016-07-19 20:30:40,2016,2,0.0346,0.0235,0.0155,0.011099999999999999
MSFT,2016-07-20 01:18:14,2016,4,0.0313,0.0222,0.0126,0.0091
MS,2016-07-20 16:15:07,2016,2,0.0379,0.0261,0.0205,0.011800000000000001
ABT,2016-07-20 18:54:30,2016,2,0.0318,0.0261,0.0193,0.0057
SAP,2016-07-20 22:26:36,2016,2,0.0442,0.0197,0.0099,0.024500000000000004
EBAY,2016-07-21 01:54:34,2016,2,0.0379,0.0209,0.0104,0.017000000000000005
QCOM,2016-07-21 03:06:08,2016,3,0.0409,0.0177,0.0164,0.0232
AXP,2016-07-21 04:30:31,2016,2,0.0297,0.0219,0.0119,0.007800000000000001
GM,2016-07-21 20:10:30,2016,2,0.0438,0.0211,0.0156,0.022699999999999998
UNP,2016-07-21 21:59:07,2016,2,0.0398,0.0354,0.0135,0.004400000000000001
AMD,2016-07-22 01:34:33,2016,2,0.0371,0.0203,0.0132,0.016800000000000002
V,2016-07-22 01:46:32,2016,3,0.0299,0.0262,0.0108,0.0036999999999999984
SBUX,2016-07-22 03:16:33,2016,3,0.048,0.0201,0.0098,0.0279
TXN,2016-07-26 02:20:34,2016,2,0.0297,0.02,0.0155,0.0097
MCD,2016-07-26 21:14:36,2016,2,0.0523,0.015,0.0132,0.0373
AAPL,2016-07-27 01:02:42,2016,3,0.0372,0.0149,0.0074,0.022299999999999997
CMCSA,2016-07-27 16:24:34,2016,2,0.0422,0.0243,0.0073,0.017900000000000003
BA,2016-07-27 20:40:43,2016,2,0.0377,0.0191,0.0076,0.0186
TMUS,2016-07-28 00:36:37,2016,2,0.0339,0.0196,0.0083,0.0143
AMGN,2016-07-28 02:54:40,2016,2,0.0369,0.0241,0.0094,0.012800000000000002
FB,2016-07-28 02:58:38,2016,2,0.037,0.0156,0.0099,0.0214
TMO,2016-07-28 17:18:43,2016,2,0.0486,0.0156,0.0115,0.033
F,2016-07-28 17:52:13,2016,2,0.0171,0.0307,0.0091,-0.013600000000000001
MA,2016-07-28 19:23:06,2016,2,0.0287,0.021,0.0084,0.0076999999999999985
AMT,2016-07-28 19:26:03,2016,2,0.0246,0.0142,0.0171,0.0104
BMY,2016-07-28 22:32:53,2016,2,0.0437,0.0255,0.0146,0.018200000000000004
GOOG,2016-07-29 00:50:37,2016,2,0.0396,0.0158,0.0082,0.0238
AMZN,2016-07-29 02:44:41,2016,2,0.0339,0.025,0.0147,0.008899999999999998
MRK,2016-07-29 16:46:13,2016,2,0.0386,0.0183,0.0135,0.020300000000000002
XOM,2016-07-29 18:52:39,2016,2,0.0409,0.0267,0.0109,0.014199999999999997
ABBV,2016-07-29 20:04:23,2016,2,0.0462,0.0196,0.0151,0.0266
CVX,2016-07-29 21:53:10,2016,2,0.037,0.0216,0.015,0.015399999999999997
UPS,2016-07-30 21:50:11,2016,2,0.0382,0.0204,0.0089,0.017799999999999996
AZN,2016-07-31 14:03:57,2016,2,0.0356,0.0256,0.0149,0.009999999999999998
PG,2016-08-02 20:24:28,2016,4,0.0459,0.0205,0.0063,0.025400000000000002
CVS,2016-08-03 06:35:27,2016,2,0.0456,0.0189,0.0111,0.0267
SE,2016-08-03 21:16:49,2016,2,0.0383,0.0161,0.0133,0.0222
TSLA,2016-08-04 03:16:52,2016,2,0.0287,0.0267,0.0138,0.0019999999999999983
DUK,2016-08-04 20:06:50,2016,2,0.0388,0.022,0.0131,0.016800000000000002
MET,2016-08-04 22:00:47,2016,2,0.0181,0.0237,0.0256,-0.005599999999999997
BKNG,2016-08-05 05:36:36,2016,2,0.0354,0.0266,0.0133,0.008800000000000002
CHTR,2016-08-09 19:31:02,2016,2,0.0218,0.0215,0.0111,0.00030000000000000165
DIS,2016-08-10 01:07:45,2016,3,0.042,0.0233,0.011,0.0187
LOW,2016-08-17 19:56:35,2016,2,0.0523,0.0168,0.0084,0.035500000000000004
RY,2016-08-24 19:01:50,2016,3,0.0392,0.0258,0.0179,0.013399999999999999
TD,2016-08-25 23:36:30,2016,3,0.0362,0.0321,0.0135,0.004100000000000006
CRM,2016-09-01 07:46:33,2017,2,0.0482,0.0178,0.0104,0.0304
GM,2016-09-06 23:12:15,2016,-1,0.0345,0.0213,0.0112,0.013200000000000003
PEP,2016-09-07 17:32:08,2016,-1,0.0406,0.0114,0.0073,0.029199999999999997
ABT,2016-09-07 18:54:09,2016,-1,0.0428,0.0166,0.0092,0.026199999999999998
SBUX,2016-09-08 01:10:21,2016,-1,0.0347,0.0101,0.0079,0.024600000000000004
PG,2016-09-08 17:55:07,2016,-1,0.0519,0.018,0.0064,0.0339
MRK,2016-09-08 20:50:17,2016,-1,0.046,0.0182,0.0136,0.0278
MA,2016-09-09 03:44:06,2016,-1,0.034,0.0118,0.0045,0.022200000000000004
BAC,2016-09-12 18:53:09,2016,-1,0.0529,0.0204,0.0141,0.0325
MRK,2016-09-12 19:37:06,2016,-1,0.0527,0.0253,0.0157,0.027399999999999997
JPM,2016-09-12 21:10:05,2016,-1,0.0273,0.0174,0.0079,0.009900000000000003
